%time,field.layout.data_offset,field.data0,field.data1
1535302075829391002,0,0.00370597792789,0.0701789855957
1535302075831252098,0,0.000512123981025,0.0630741119385
1535302075845794916,0,0.000622034014668,0.0683250427246
1535302075853086948,0,0.000632048002444,0.0654828548431
1535302075864154100,0,0.00149202300236,0.0647361278534
1535302075873567104,0,0.000460862996988,0.0653297901154
1535302075881370067,0,0.00056695897365,0.0638198852539
1535302075891309022,0,0.000565051974263,0.0629599094391
1535302075904135942,0,0.000568151008338,0.0648331642151
1535302075912389993,0,0.000564814021345,0.0625698566437
1535302075922749996,0,0.000952004978899,0.0637030601501
1535302075932337999,0,0.000747919024434,0.0637199878693
1535302075941158056,0,0.00104498805013,0.0628869533539
1535302075951577901,0,0.000568867020775,0.0636539459229
1535302075964798927,0,0.000746012025047,0.0654449462891
1535302075973934888,0,0.000627040979452,0.0664360523224
1535302075982831001,0,0.00127196300309,0.0650188922882
1535302075995424985,0,0.00243520690128,0.0665011405945
1535302076000682115,0,0.000689029984642,0.0632119178772
1535302076013412952,0,0.000571965996642,0.0650470256805
1535302076023703098,0,0.00056695897365,0.0662491321564
1535302076037735939,0,0.00075912399916,0.0643980503082
1535302076043999910,0,0.000804901006632,0.0629649162292
1535302076051939010,0,0.000451088009868,0.0634300708771
1535302076064554929,0,0.000702857971191,0.0643470287323
1535302076072987079,0,0.000579833984375,0.0632710456848
1535302076082453012,0,0.000698090007063,0.0639271736145
1535302076091528892,0,0.000581027008593,0.0625782012939
1535302076100889921,0,0.000432014989201,0.0623819828033
1535302076111092090,0,0.000573157973122,0.0625941753387
1535302076121550083,0,0.000683069985826,0.0634310245514
1535302076131304025,0,0.000607967027463,0.0624511241913
1535302076143379926,0,0.000569819996599,0.0658378601074
1535302076154720067,0,0.00138998101465,0.0671730041504
1535302076163842916,0,0.000425815989729,0.0638518333435
1535302076175497055,0,0.000999927055091,0.0647439956665
1535302076183357000,0,0.000541926012374,0.0631029605865
1535302076192312002,0,0.000460148003185,0.0625610351562
1535302076201710939,0,0.00059795397101,0.0632238388062
1535302076211203098,0,0.000581027008593,0.0630710124969
1535302076222358942,0,0.00116109801456,0.0644218921661
1535302076231579065,0,0.000433921988588,0.0635659694672
1535302076241466045,0,0.000571013020817,0.0633690357208
1535302076255908966,0,0.000967025989667,0.0679910182953
1535302076262510061,0,0.000990153057501,0.0648860931396
1535302076270967960,0,0.000564098008908,0.0627830028534
1535302076285763025,0,0.000446796009783,0.0636749267578
1535302076294244050,0,0.000447989004897,0.0620028972626
1535302076305716037,0,0.00102686905302,0.064512014389
1535302076314610004,0,0.00103902805131,0.0657079219818
1535302076322055101,0,0.00060987402685,0.0645689964294
1535302076332453966,0,0.00103282998316,0.0635240077972
1535302076340533018,0,0.000574111996684,0.0626668930054
1535302076351125955,0,0.000952959002461,0.0630660057068
1535302076364203929,0,0.000957012991421,0.0662369728088
1535302076373131990,0,0.000968932989053,0.0652821063995
1535302076384584903,0,0.000946998014115,0.065712928772
1535302076391252994,0,0.000572918972466,0.0634479522705
1535302076400418043,0,0.000578164996114,0.062628030777
1535302076414211034,0,0.000743150012568,0.0645201206207
1535302076424802064,0,0.00097704003565,0.0642108917236
1535302076432799100,0,0.000586032983847,0.062686920166
1535302076442342042,0,0.00102186203003,0.0629329681396
1535302076451118946,0,0.000570058997255,0.0629448890686
1535302076461399078,0,0.000567197974306,0.0634121894836
1535302076470642089,0,0.000583170971368,0.0629229545593
1535302076482153892,0,0.00103688205127,0.0636458396912
1535302076491014003,0,0.000580072985031,0.0628900527954
1535302076500370979,0,0.000666856998578,0.0626578330994
1535302076510313987,0,0.000578881008551,0.0625200271606
1535302076522767066,0,0.00100684096105,0.0638399124146
1535302076531609058,0,0.000571011973079,0.0638511180878
1535302076545387983,0,0.000949858978856,0.0649638175964
1535302076554229021,0,0.00105309404898,0.063371181488
1535302076564613103,0,0.000563144974876,0.0649111270905
1535302076576780080,0,0.000610113027506,0.0656850337982
1535302076584918022,0,0.000967979023699,0.0645718574524
1535302076594029903,0,0.000672816997394,0.0629708766937
1535302076603430032,0,0.000952959002461,0.0636739730835
1535302076611691951,0,0.000572920020204,0.0627620220184
1535302076622754096,0,0.00100898800883,0.0640771389008
1535302076631418943,0,0.000683068996295,0.0631189346313
1535302076641833066,0,0.00121712696273,0.0635671615601
1535302076650976896,0,0.00056910602143,0.0633380413055
1535302076664052009,0,0.000578164996114,0.0663011074066
1535302076675129890,0,0.00100803398527,0.0647749900818
1535302076683612108,0,0.000571965996642,0.0624859333038
1535302076693917036,0,0.000965118000749,0.0632569789886
1535302076703579902,0,0.000572920020204,0.0649180412292
1535302076737092018,0,0.000954866991378,0.0887749195099
1535302076738293886,0,0.00114488601685,0.0802788734436
1535302076740272998,0,0.00108694995288,0.0723249912262
1535302076742330074,0,0.000597952981479,0.0642340183258
1535302076751224994,0,0.000571013020817,0.0627121925354
1535302076768345117,0,0.0015101430472,0.0697720050812
1535302076774180889,0,0.00127911602613,0.0662341117859
1535302076781886100,0,0.000714063004125,0.0629990100861
1535302076793777942,0,0.000633000978269,0.065258026123
1535302076804210901,0,0.000950097979512,0.0630261898041
1535302076812710046,0,0.000572920020204,0.0629878044128
1535302076822685956,0,0.00108909595292,0.0638301372528
1535302076833937883,0,0.000987053033896,0.0653119087219
1535302076841706991,0,0.00061106699286,0.0640561580658
1535302076850780010,0,0.000570058997255,0.0625731945038
1535302076861428976,0,0.00094795197947,0.0632147789001
1535302076871218919,0,0.000594138982706,0.0626490116119
1535302076882859945,0,0.00104403495789,0.0634820461273
1535302076891762971,0,0.000570774020161,0.0632259845734
1535302076901731967,0,0.000967979023699,0.0632319450378
1535302076910391092,0,0.000570058997255,0.0626740455627
1535302076926620960,0,0.00100302696228,0.0686390399933
1535302076935525894,0,0.000587939983234,0.0633318424225
1535302076945132970,0,0.0012669559801,0.0635099411011
1535302076953598976,0,0.000653982977383,0.0630869865417
1535302076964957952,0,0.00140094803646,0.0644450187683
1535302076972407102,0,0.000579833984375,0.0628588199615
1535302076982506990,0,0.000647068023682,0.0634570121765
1535302076991739988,0,0.000576973019633,0.0630748271942
1535302077001524925,0,0.000644207000732,0.062744140625
1535302077011332035,0,0.000600098981522,0.0629501342773
1535302077022330999,0,0.000581026019063,0.0636839866638
1535302077031342029,0,0.000447989004897,0.0629651546478
1535302077040821075,0,0.000576973019633,0.0628280639648
1535302077054559946,0,0.000660896010231,0.0635240077972
1535302077064960002,0,0.000600099971052,0.0648181438446
1535302077075012922,0,0.00078606599709,0.063493013382
1535302077084397077,0,0.000586986017879,0.0630140304565
1535302077095165014,0,0.000934840005357,0.063099861145
1535302077103283882,0,0.000587940972764,0.0630340576172
1535302077112107992,0,0.000638008990791,0.0626621246338
1535302077122872114,0,0.000596046971623,0.0637540817261
1535302077132632017,0,0.000622986990493,0.065052986145
1535302077169267892,0,0.000471831008326,0.0905778408051
1535302077178138017,0,0.000661135010887,0.0904231071472
1535302077179423093,0,0.000705957005266,0.0816369056702
1535302077180191040,0,0.00062823301414,0.0724651813507
1535302077187720060,0,0.000955105002504,0.0655689239502
1535302077196069002,0,0.000945807027165,0.0633080005646
1535302077204018115,0,0.00058412598446,0.0625860691071
1535302077213067054,0,0.000568151008338,0.0626771450043
1535302077224822044,0,0.0009748939774,0.0652830600739
1535302077232214927,0,0.00108218204696,0.0644011497498
1535302077243892908,0,0.00130891799927,0.0647051334381
1535302077251368999,0,0.0005800719955,0.0627570152283
1535302077261606931,0,0.000984907033853,0.0633339881897
1535302077270920038,0,0.000595093006268,0.0626339912415
1535302077282059907,0,0.00107002304867,0.0634210109711
1535302077290599107,0,0.000575064972509,0.0628020763397
1535302077303129911,0,0.000979900010861,0.0651109218597
1535302077313580036,0,0.000567197974306,0.0653831958771
1535302077323435068,0,0.000967979023699,0.06360912323
1535302077332410097,0,0.000691891007591,0.0630059242249
1535302077345401048,0,0.00094795197947,0.0661070346832
1535302077351687908,0,0.000578164996114,0.0639450550079
1535302077362894058,0,0.00128912902437,0.0635809898376
1535302077372818946,0,0.00107979797758,0.0642709732056
1535302077382230043,0,0.000609159003943,0.0633192062378
1535302077392956972,0,0.00096106500132,0.0637121200562
1535302077403439998,0,0.000999927055091,0.0648229122162
1535302077412782907,0,0.0010120869847,0.0640971660614
1535302077421392917,0,0.000595092016738,0.0631539821625
1535302077435144901,0,0.00066900299862,0.0656778812408
1535302077447751998,0,0.000654936011415,0.0650870800018
1535302077454493045,0,0.000599861028604,0.0636827945709
1535302077463057041,0,0.000490904028993,0.0624508857727
1535302077474273920,0,0.000435113994172,0.064474105835
1535302077484498023,0,0.00100302696228,0.0657391548157
1535302077491889953,0,0.000576018996071,0.06409907341
1535302077501184940,0,0.000578881008551,0.0626738071442
1535302077511121034,0,0.000952959002461,0.0630040168762
1535302077520678043,0,0.000565051974263,0.0629301071167
1535302077533476114,0,0.00106811500154,0.064493894577
1535302077542637109,0,0.000571013020817,0.0641980171204
1535302077551956892,0,0.000946044980083,0.0631959438324
1535302077563106060,0,0.000607967027463,0.0651168823242
1535302077578195095,0,0.0010178090306,0.0645949840546
1535302077586349010,0,0.000574111996684,0.0632359981537
1535302077596558094,0,0.000722885015421,0.0633790493011
1535302077604579925,0,0.000602960994001,0.0628509521484
1535302077615659952,0,0.00105619500391,0.0647821426392
1535302077622734069,0,0.000574111996684,0.0636920928955
1535302077633131027,0,0.000580787018407,0.0636188983917
1535302077641247987,0,0.000590085983276,0.0638020038605
1535302077652450084,0,0.000571965996642,0.0646018981934
1535302077662375926,0,0.00160288799088,0.0638220310211
1535302077672094106,0,0.000686167972162,0.0641860961914
1535302077681001901,0,0.000576018996071,0.0632219314575
1535302077694703102,0,0.000594854995143,0.063022851944
1535302077703879117,0,0.000592947006226,0.0628130435944
1535302077715431928,0,0.000573873985559,0.0651969909668
1535302077722728967,0,0.000571966986172,0.0642189979553
1535302077732736110,0,0.000773190986365,0.0633330345154
1535302077741875886,0,0.000632048002444,0.0634858608246
1535302077750996112,0,0.000570058997255,0.0627219676971
1535302077762607097,0,0.00149703002535,0.0638089179993
1535302077771503925,0,0.000706912018359,0.0635888576508
1535302077782347917,0,0.000671148009133,0.0640141963959
1535302077791847944,0,0.000612973992247,0.0634829998016
1535302077801379919,0,0.000587939983234,0.0628130435944
1535302077810771942,0,0.000591993972193,0.0627548694611
1535302077824515104,0,0.000576973019633,0.0632100105286
1535302077834029912,0,0.000640154001303,0.0626339912415
1535302077843688011,0,0.000966072024312,0.0633058547974
1535302077851986885,0,0.000571013020817,0.062726020813
1535302077861215114,0,0.000589847972151,0.0628750324249
1535302077871225118,0,0.000571965996642,0.0634739398956
1535302077881114959,0,0.000735997979064,0.0633239746094
1535302077893212080,0,0.0010089869611,0.0644819736481
1535302077901374101,0,0.000575064972509,0.0628709793091
1535302077910572052,0,0.000704050995409,0.0629370212555
1535302077923460960,0,0.000979900010861,0.06507396698
1535302077933157920,0,0.00094795197947,0.0632879734039
1535302077944439888,0,0.000588894006796,0.065810918808
1535302077954865932,0,0.00104403495789,0.0644199848175
1535302077963092088,0,0.000574827019591,0.0626449584961
1535302077973349094,0,0.00117301894352,0.0639789104462
1535302077983057975,0,0.000962019024882,0.0643379688263
1535302078004761934,0,0.000954866991378,0.076817035675
1535302078007258892,0,0.00098800600972,0.0688381195068
1535302078013225078,0,0.000954150978941,0.0651621818542
1535302078023358106,0,0.000984907965176,0.0642869472504
1535302078031645059,0,0.00059390097158,0.0632979869843
1535302078041747093,0,0.000627040979452,0.0636789798737
1535302078051733970,0,0.000970840977971,0.0632970333099
1535302078062694072,0,0.000615835015196,0.0644369125366
1535302078079026937,0,0.000997066032141,0.066232919693
1535302078089297056,0,0.000675915973261,0.0646529197693
1535302078099082946,0,0.000589846982621,0.0644390583038
1535302078107095956,0,0.000952004978899,0.0638837814331
1535302078115816116,0,0.000569819996599,0.0628049373627
1535302078128207921,0,0.000964165024925,0.0662181377411
1535302078135691881,0,0.000945092004258,0.0647799968719
1535302078143755912,0,0.000566005997825,0.0631020069122
1535302078153131961,0,0.000946998014115,0.0632860660553
1535302078164522886,0,0.000952959002461,0.0657918453217
1535302078172070980,0,0.00056695897365,0.0643861293793
1535302078182338953,0,0.000771999009885,0.0635099411011
1535302078193099021,0,0.00143694900908,0.0642690658569
1535302078206969022,0,0.000977993011475,0.0661110877991
1535302078215033054,0,0.000599861028604,0.0634469985962
1535302078223304033,0,0.000585079018492,0.0629551410675
1535302078235388040,0,0.00265502906404,0.0662271976471
1535302078242640018,0,0.00104308105074,0.063353061676
1535302078251637935,0,0.00100398005452,0.063266992569
1535302078261326074,0,0.000948906003032,0.063248872757
1535302078270555019,0,0.000572920020204,0.0626709461212
1535302078283222913,0,0.000951051013544,0.0636780261993
1535302078294557094,0,0.00101017905399,0.0657320022583
1535302078303196907,0,0.000581979984418,0.0656661987305
1535302078312239885,0,0.0014607909834,0.0634379386902
1535302078321822881,0,0.000952004978899,0.0628180503845
1535302078335977077,0,0.000979184987955,0.0635461807251
1535302078344327926,0,0.000566005997825,0.0625419616699
1535302078352910041,0,0.000575064972509,0.0626289844513
1535302078362263917,0,0.00102805998176,0.063276052475
1535302078371243000,0,0.000570058007725,0.0630190372467
1535302078382448911,0,0.000570058997255,0.063169002533
1535302078392573118,0,0.000958919990808,0.0638990402222
1535302078404645919,0,0.000587939983234,0.0669429302216
1535302078412142992,0,0.00100302696228,0.0641770362854
1535302078420583963,0,0.000570058997255,0.0628609657288
1535302078433372974,0,0.00100398098584,0.064190864563
1535302078441235065,0,0.000575064972509,0.0627419948578
1535302078452094078,0,0.000950813002419,0.0635058879852
1535302078465153932,0,0.000949860026594,0.0650639533997
1535302078473148107,0,0.000569104973692,0.0626490116119
1535302078483356952,0,0.0009748939774,0.0635588169098
1535302078492171049,0,0.000568865973037,0.0631968975067
1535302078501692056,0,0.000973940012045,0.0629501342773
1535302078511550903,0,0.000567913986742,0.0637760162354
1535302078523020982,0,0.00094795197947,0.0650269985199
1535302078534907102,0,0.000946999003645,0.0661799907684
1535302078541304111,0,0.00056695897365,0.0636141300201
1535302078551234960,0,0.000946044980083,0.0632200241089
1535302078561353921,0,0.000945092004258,0.0633389949799
1535302078573877096,0,0.000635862001218,0.0661878585815
1535302078585081100,0,0.000576973019633,0.0655920505524
1535302078598391056,0,0.00104093598202,0.0661790370941
1535302078611392974,0,0.000574111996684,0.0692439079285
1535302078616482973,0,0.000980854034424,0.0654549598694
1535302078624780893,0,0.000575064972509,0.0652360916138
1535302078633501052,0,0.000968218024354,0.0646030902863
1535302078642587900,0,0.00105500197969,0.063600063324
1535302078651586055,0,0.000952004978899,0.0631949901581
1535302078660466909,0,0.000570058997255,0.0627830028534
1535302078671307086,0,0.000951052003074,0.0632328987122
1535302078682496070,0,0.000878810998984,0.0635898113251
1535302078691972017,0,0.000946044980083,0.0636270046234
1535302078703099012,0,0.000570775009692,0.0651478767395
1535302078716020107,0,0.000945092004258,0.0680348873138
1535302078724406003,0,0.000563144974876,0.0638270378113
1535302078734081983,0,0.00073790497845,0.0634088516235
1535302078743623971,0,0.00094795197947,0.0634129047394
1535302078751929998,0,0.000983953010291,0.0631101131439
1535302078762304067,0,0.00106716202572,0.0644199848175
1535302078771609067,0,0.000592947006226,0.0633900165558
1535302078782740116,0,0.00101900100708,0.0646369457245
1535302078791245937,0,0.000565051974263,0.063059091568
1535302078801692962,0,0.000952959991992,0.0633089542389
1535302078817852020,0,0.000572920020204,0.0696530342102
1535302078822623968,0,0.000999927055091,0.06463098526
1535302078832305908,0,0.000568151997868,0.0631289482117
1535302078847048044,0,0.000952959002461,0.0660710334778
1535302078855582952,0,0.000950813002419,0.064297914505
1535302078863771915,0,0.000580072985031,0.0637030601501
1535302078871808052,0,0.000945091014728,0.0636839866638
1535302078881793022,0,0.00061511999229,0.0640170574188
1535302078891824007,0,0.00095987302484,0.0633809566498
1535302078902693986,0,0.00163912796415,0.0635449886322
1535302078917016983,0,0.000567196984775,0.0684850215912
1535302078922516107,0,0.00101613998413,0.0644750595093
1535302078932971000,0,0.000811100006104,0.0641179084778
1535302078944750070,0,0.000985861057416,0.0657329559326
1535302078953533887,0,0.000968932989053,0.0652320384979
1535302078961532115,0,0.000571965996642,0.0629849433899
1535302078974857091,0,0.00099205900915,0.0644280910492
1535302078984827041,0,0.000578164996114,0.0634360313416
1535302078994535923,0,0.00103187502827,0.0635459423065
1535302079003040075,0,0.000977038987912,0.0628061294556
1535302079011754989,0,0.000571013020817,0.0628249645233
1535302079022017002,0,0.00100517296232,0.0636961460114
1535302079031660079,0,0.000576018996071,0.0634579658508
1535302079041735887,0,0.000946998014115,0.063304901123
1535302079052015066,0,0.000972985988483,0.0634818077087
1535302079061553001,0,0.000962019024882,0.0634610652924
1535302079072096109,0,0.000574111996684,0.0643010139465
1535302079086636066,0,0.00110983802006,0.0676259994507
1535302079094466924,0,0.000570058997255,0.066143989563
1535302079105914115,0,0.000954150978941,0.0642609596252
1535302079114749908,0,0.000570058997255,0.0626339912415
1535302079124418973,0,0.000952006026637,0.0631740093231
1535302079133975028,0,0.00062084197998,0.0635240077972
1535302079142956018,0,0.000957966025453,0.0632407665253
1535302079151338100,0,0.000567912997212,0.0625460147858
1535302079161447048,0,0.000956057978328,0.0633749961853
1535302079172236919,0,0.000567912997212,0.064258813858
1535302079184082984,0,0.000616073026322,0.0644841194153
1535302079191323995,0,0.000569820986129,0.0628118515015
1535302079201144933,0,0.000571965996642,0.0625350475311
1535302079211117029,0,0.000571011973079,0.063264131546
1535302079234587907,0,0.00190782500431,0.0765268802643
1535302079237031936,0,0.000971794012003,0.0671219825745
1535302079245066881,0,0.000571013020817,0.0643599033356
1535302079254667043,0,0.00101900100708,0.0633778572083
1535302079263099908,0,0.000566960021388,0.0632338523865
1535302079301217079,0,0.00104594195727,0.0915138721466
1535302079302588939,0,0.00127100897953,0.084636926651
1535302079305665969,0,0.000925064028706,0.0762641429901
1535302079306107997,0,0.000915050972253,0.0675659179688
1535302079313296079,0,0.000662087986711,0.0636808872223
1535302079327589035,0,0.000571965996642,0.0694670677185
1535302079334695100,0,0.00101113296114,0.0663759708405
1535302079342597961,0,0.00101900100708,0.0646810531616
1535302079355607032,0,0.000571965996642,0.0673820972443
1535302079363739967,0,0.000571011973079,0.0651459693909
1535302079373308897,0,0.000945807027165,0.0632638931274
1535302079382415056,0,0.000586987007409,0.0637919902802
1535302079394153118,0,0.00101304100826,0.0654110908508
1535302079402822017,0,0.00134491897188,0.0637240409851
1535302079410451889,0,0.000576973019633,0.062479019165
1535302079421524047,0,0.000965118000749,0.0634579658508
1535302079433151006,0,0.000948906003032,0.0646719932556
1535302079441453933,0,0.000569104973692,0.0636239051819
1535302079451210975,0,0.000572920020204,0.0631048679352
1535302079461515903,0,0.00100684200879,0.0631849765778
1535302079471093893,0,0.00094795197947,0.0632200241089
1535302079485224008,0,0.000996113056317,0.0671110153198
1535302079495738029,0,0.000571965996642,0.0637638568878
1535302079504280090,0,0.000570058997255,0.0628399848938
1535302079513441085,0,0.000946998014115,0.0629999637604
1535302079523096084,0,0.000571966986172,0.0640699863434
1535302079538381099,0,0.00103306700476,0.0692870616913
1535302079541420936,0,0.000573157973122,0.0636401176453
1535302079551764965,0,0.000952959002461,0.0631368160248
1535302079560921907,0,0.000576973019633,0.0629420280457
1535302079571116924,0,0.000575064972509,0.0629661083221
1535302079581485986,0,0.000633000978269,0.0633270740509
1535302079591824054,0,0.000570774020161,0.0627698898315
1535302079601567983,0,0.00067877699621,0.0625808238983
1535302079615560054,0,0.00100898800883,0.0634729862213
1535302079625940084,0,0.00101685500704,0.0640618801117
1535302079635253906,0,0.00148797000293,0.0643501281738
1535302079643980979,0,0.000574827019591,0.0634398460388
1535302079654567956,0,0.00135493301786,0.0642957687378
1535302079662800073,0,0.000983953010291,0.0634660720825
1535302079671902894,0,0.000954150978941,0.0631740093231
1535302079681535005,0,0.000568867020775,0.0634529590607
1535302079693562984,0,0.000583172019105,0.0638489723206
1535302079702763080,0,0.00102114700712,0.0632410049438
1535302079711442947,0,0.000435113994172,0.0631511211395
1535302079721044063,0,0.000621796003543,0.0630819797516
1535302079736434936,0,0.000572920020204,0.068284034729
1535302079744299888,0,0.000581026019063,0.0650091171265
1535302079753746986,0,0.000641822989564,0.0629949569702
1535302079764713048,0,0.000647068023682,0.0650210380554
1535302079771589994,0,0.000802993017714,0.0635550022125
1535302079781266927,0,0.000581979984418,0.0627310276031
1535302079792741060,0,0.000618934980594,0.0630729198456
1535302079802756071,0,0.000588894006796,0.0637459754944
1535302079810791969,0,0.000570058997255,0.0625131130219
1535302079821508884,0,0.000774861022364,0.0630087852478
1535302079831687927,0,0.000589847972151,0.0630128383636
1535302079844886064,0,0.00057888001902,0.0667698383331
1535302079852960109,0,0.000585079018492,0.0653760433197
1535302079866036891,0,0.000636100012343,0.0675301551819
1535302079873898029,0,0.000627040979452,0.0651898384094
1535302079882631063,0,0.000617026991677,0.0628929138184
1535302079892435073,0,0.000584841007367,0.0625
1535302079904542922,0,0.000579119019676,0.0653791427612
1535302079911127090,0,0.000583886983804,0.0634789466858
1535302079921421051,0,0.000586032983847,0.0635430812836
1535302079934561014,0,0.00105500302743,0.0666851997375
1535302079942719936,0,0.000573873985559,0.065034866333
1535302079952111959,0,0.000576973019633,0.0636761188507
1535302079960968971,0,0.000594138982706,0.062441110611
1535302079970205068,0,0.000625132990535,0.0624899864197
1535302079980779886,0,0.000602005980909,0.062628030777
1535302079994216918,0,0.000637055025436,0.0652549266815
1535302080007349967,0,0.000586986017879,0.0656569004059
1535302080012917995,0,0.000573157973122,0.0631511211395
1535302080022758007,0,0.000648020999506,0.0627529621124
1535302080031290054,0,0.000620126025751,0.063175201416
1535302080044687986,0,0.00058293400798,0.0662350654602
1535302080051528930,0,0.000612973992247,0.0635709762573
1535302080060244083,0,0.000576019985601,0.0624639987946
1535302080070933103,0,0.00104093598202,0.0630970001221
1535302080081600904,0,0.000597000005655,0.0632419586182
1535302080094021081,0,0.000813961029053,0.0655670166016
1535302080102932929,0,0.000587939983234,0.0639278888702
1535302080111552000,0,0.000717877992429,0.0630128383636
1535302080123935937,0,0.000977038987912,0.0659182071686
1535302080133526086,0,0.000591040006839,0.0629150867462
1535302080145792961,0,0.000694990972988,0.0665321350098
1535302080153892993,0,0.00100707996171,0.0653629302979
1535302080161411046,0,0.000579117971938,0.0628349781036
1535302080173171043,0,0.000576973019633,0.0654380321503
1535302080181081056,0,0.000571965996642,0.0626840591431
1535302080192140102,0,0.000597000005655,0.0636949539185
1535302080205835103,0,0.000968218024354,0.0662140846252
1535302080212409973,0,0.000449896004284,0.0649089813232
1535302080221426010,0,0.000580072985031,0.0628800392151
1535302080231230020,0,0.00058412598446,0.0635211467743
1535302080240683078,0,0.000579119019676,0.062509059906
1535302080255414962,0,0.00101113296114,0.0639560222626
1535302080262828111,0,0.000452995009255,0.0632708072662
1535302080271929025,0,0.00102710805368,0.0633308887482
1535302080281739950,0,0.000983954058029,0.0638449192047
1535302080291613101,0,0.000575064972509,0.0634260177612
1535302080301100015,0,0.000591039017309,0.0628700256348
1535302080311084032,0,0.000598191982135,0.0630841255188
1535302080321527957,0,0.00064206100069,0.0631439685822
1535302080330916881,0,0.000578164996114,0.0631129741669
1535302080343379974,0,0.000997066963464,0.0647571086884
1535302080353539943,0,0.000577926984988,0.0644659996033
1535302080361733913,0,0.000643015024252,0.0639679431915
1535302080370645999,0,0.000566960021388,0.0627357959747
1535302080383698940,0,0.000576973019633,0.0627379417419
1535302080400808095,0,0.000568865973037,0.0706949234009
1535302080403414964,0,0.000571011973079,0.0639181137085
1535302080411823034,0,0.000457048008684,0.0627009868622
1535302080421175003,0,0.000448942009825,0.0626318454742
1535302080431355953,0,0.000606060028076,0.0636510848999
1535302080443491935,0,0.000473021995276,0.0651631355286
1535302080456640958,0,0.000619888014626,0.0690729618073
1535302080461344957,0,0.000575064972509,0.0637571811676
1535302080471081972,0,0.000571013020817,0.063236951828
1535302080481303930,0,0.000981808057986,0.0633590221405
1535302080492086887,0,0.00056695897365,0.06427693367
1535302080504966020,0,0.000950813002419,0.0663239955902
1535302080514650106,0,0.00105595495552,0.0644488334656
1535302080523957014,0,0.000575064972509,0.0631191730499
1535302080532547950,0,0.000570058997255,0.0631420612335
1535302080542938947,0,0.00094795197947,0.0635850429535
1535302080567909955,0,0.000591039017309,0.080463886261
1535302080569464921,0,0.000616788980551,0.0719459056854
1535302080571145057,0,0.000566960021388,0.0635299682617
1535302080590399980,0,0.000468015001388,0.0630569458008
1535302080594747066,0,0.000452995009255,0.0639061927795
1535302080602355003,0,0.000594854005612,0.0632710456848
1535302080611156940,0,0.000595807970967,0.0636699199677
1535302080622070074,0,0.000500917027239,0.0640051364899
1535302080630749940,0,0.000442027987447,0.0627360343933
1535302080642256975,0,0.000452995009255,0.0646049976349
1535302080651834011,0,0.000458955997601,0.0633490085602
1535302080661434888,0,0.000453949003713,0.0638949871063
1535302080672599077,0,0.000488043006044,0.065169095993
1535302080681207895,0,0.000622034014668,0.0627610683441
1535302080692290067,0,0.000609159003943,0.0639171600342
1535302080702902078,0,0.000739097013138,0.0642149448395
1535302080711895942,0,0.000767946010455,0.0630171298981
1535302080720309019,0,0.000431775988545,0.0626718997955
1535302080732197046,0,0.000627995003015,0.0637319087982
1535302080741328001,0,0.000591040006839,0.0625219345093
1535302080751844882,0,0.000668048975058,0.0632309913635
1535302080763320922,0,0.000755787012167,0.065052986145
1535302080776365995,0,0.000571965996642,0.0639750957489
1535302080788073062,0,0.000965118000749,0.0651340484619
1535302080796945095,0,0.00119400094263,0.0652351379395
1535302080804280996,0,0.000439881987404,0.0622019767761
1535302080814071893,0,0.000993967056274,0.063355922699
1535302080822303056,0,0.000574111996684,0.0629460811615
1535302080832007884,0,0.00056695897365,0.0627899169922
1535302080842866897,0,0.0010638240492,0.0640430450439
1535302080854331016,0,0.00103998195846,0.0656778812408
1535302080863385915,0,0.000566005997825,0.0657320022583
1535302080870987892,0,0.0005800719955,0.0632910728455
1535302080880517959,0,0.000567912997212,0.0626490116119
1535302080895451068,0,0.000969887012616,0.0657279491425
1535302080905076980,0,0.000977993011475,0.0630929470062
1535302080914149045,0,0.000427961000241,0.064150094986
1535302080922022104,0,0.00057888001902,0.0640850067139
1535302080932312965,0,0.000945091014728,0.0636839866638
1535302080941710948,0,0.000635862001218,0.0632529258728
1535302080952157974,0,0.000942946004216,0.0638329982758
1535302080966600894,0,0.00104498805013,0.068470954895
1535302080972323894,0,0.000996113056317,0.0643110275269
1535302080980792045,0,0.000583886983804,0.0629668235779
1535302080994355916,0,0.00103497505188,0.0663650035858
1535302081002144098,0,0.000636101001874,0.0643520355225
1535302081012326955,0,0.000983000034466,0.0635950565338
1535302081025387048,0,0.000946044980083,0.0656199455261
1535302081033143043,0,0.000568867020775,0.0633358955383
1535302081043282032,0,0.000951051013544,0.0638611316681
1535302081051634073,0,0.000567912997212,0.062952041626
1535302081061599016,0,0.000976801034994,0.0632438659668
1535302081071834087,0,0.0010089869611,0.0640947818756
1535302081083409070,0,0.000574111996684,0.0635290145874
1535302081096023082,0,0.000957964977715,0.0660591125488
1535302081103595018,0,0.000674010021612,0.0642640590668
1535302081112816095,0,0.000958919990808,0.0632297992706
1535302081121535062,0,0.000569820986129,0.0630829334259
1535302081131849050,0,0.0016009809915,0.0637578964233
1535302081144471883,0,0.00061392801581,0.0657150745392
1535302081157017946,0,0.000957012001891,0.0660390853882
1535302081171650886,0,0.00140500103589,0.0696551799774
1535302081172807931,0,0.000568151008338,0.0630750656128
1535302081182296991,0,0.000570058997255,0.0628662109375
1535302081193916082,0,0.00107193004806,0.0653059482574
1535302081203454017,0,0.000948190980125,0.0636880397797
